time real imag
0 0.0 0.0
1 0.1103585564628886 0.05526373269800231
2 0.21936893741831573 0.1103585564628886
3 0.3256994371030534 0.16511607861743602
4 0.42805108804266473 0.21936893741831573
5 0.5251735296546294 0.2729513135831308
6 0.6158802830540943 0.3256994371030534
7 0.6990632454603236 0.3774520877920292
8 0.773706227135534 0.42805108804266473
9 0.8388973654845288 0.47734178628272955
10 0.8938402646605101 0.5251735296546294
11 0.9378637245920737 0.5714001244731464
12 0.970429940578472 0.6158802830540943
13 0.9911410732842627 0.6584780555481968
14 0.9997441088721805 0.6990632454603236
15 0.9961339499012912 0.7375118075840853
16 0.980354699231025 0.773706227135534
17 0.9525991212465059 0.8075358789271782
18 0.9132062869870216 0.8388973654845288
19 0.8626574319454992 0.86769483307175
20 0.8015700771414356 0.8938402646605101
21 0.7306904852861424 0.9172537489465973
22 0.6508845441982086 0.9378637245920737
23 0.563127188840296 0.955607198946464
24 0.4684904912010677 0.970429940578472
25 0.3681305635200591 0.9822866450297725
26 0.26327343484990395 0.9911410732842627
27 0.15520007349235224 0.9969661625295554
28 0.045230738278808066 0.9997441088721805
29 -0.06529115013483479 0.9994664217536815
30 -0.1750154209256391 0.9961339499012912
31 -0.2826016472232708 0.9897568787338684
32 -0.3867355211943953 0.980354699231025
33 -0.48614491004854565 0.9679561483605924
34 -0.5796153968201474 0.9525991212465059
35 -0.6660051160755186 0.9343305553455573
36 -0.7442587033070995 0.9132062869870216
37 -0.8134201876046313 0.8892908807136304
38 -0.8726446701022879 0.8626574319454992
39 -0.9212086455341035 0.8333873435701449
40 -0.9585188408062587 0.8015700771414356
41 -0.9841194626114041 0.7673028794479024
42 -0.9976977655458328 0.7306904852861424
43 -0.9990878727076007 0.6918447973477543
44 -0.988272802101942 0.6508845441982086
45 -0.9653846740987608 0.6079349173930138
46 -0.9307030974078357 0.563127188840296
47 -0.884651753289174 0.5165983095792929
48 -0.8277932197269066 0.4684904912010677
49 -0.7608220987962656 0.41895077119078616
50 -0.6845565311819419 0.3681305635200591
51 -0.5999282015091764 0.3161851958629198
52 -0.5079709565856748 0.26327343484990395
53 -0.40980817559754756 0.20955700081124806
54 -0.3066390465490054 0.15520007349235224
55 -0.1997239165972373 0.10036879025225261
56 -0.09036889524745764 0.045230738278808066
57 0.020090101499552284 -0.010045557627387977
58 0.13030367112561922 -0.06529115013483479
59 0.23892540932896408 -0.12033718575437721
60 0.34462835813081905 -0.1750154209256391
61 0.4461212164195313 -0.22915873623926267
62 0.5421641148989379 -0.2826016472232708
63 0.631583762729202 -0.33518081013238576
64 0.7132877808238766 -0.3867355211943953
65 0.7862780467030467 -0.43710820778766324
66 0.8496628878775528 -0.48614491004854565
67 0.9026679748059921 -0.533695751436714
68 0.9446457803526518 -0.5796153968201474
69 0.9750834901866011 -0.6237634966796919
70 0.9936092674859702 -0.6660051160755186
71 0.9999967954157786 -0.7062111470643722
72 0.99416804188695 -0.7442587033070995
73 0.9761942128213313 -0.7800314956603718
74 0.9462948822773207 -0.8134201876046313
75 0.9048353100627754 -0.8443227294219319
76 0.8523219796040913 -0.8726446701022879
77 0.7893964105822848 -0.8982994460252104
78 0.7168273219228978 -0.9212086455341035
79 0.6355012408791391 -0.9413022485948757
80 0.5464116729307416 -0.9585188408062587
81 0.4506469648024871 -0.9728058011077431
82 0.34937700887169487 -0.9841194626114041
83 0.2438389513878601 -0.9924252460660601
84 0.13532207909742777 -0.9976977655458328
85 0.025152068903555463 -0.9999209060400872
86 -0.08532520702796863 -0.9990878727076007
87 -0.19476012287459368 -0.9952012116444217
88 -0.3018157866187485 -0.988272802101942
89 -0.4051843719493573 -0.9783238201789675
90 -0.5036030950873414 -0.9653846740987608
91 -0.5958696413571275 -0.949494911268874
92 -0.6808568530481974 -0.9307030974078357
93 -0.7575264991350507 -0.9090666681081332
94 -0.8249419586402729 -0.884651753289174
95 -0.8822796626966913 -0.8575329750767688
96 -0.9288391555286896 -0.8277932197269066
97 -0.9640516514445402 -0.795523384290908
98 -0.9874869833047665 -0.7608220987962656
99 -0.9988588575818356 -0.723795424792291
100 -0.9980283518136781 -0.6845565311819419
101 -0.9850056117250238 -0.6432253483306294
102 -0.9599497272839751 -0.5999282015091764
103 -0.9231667892079533 -0.5547974247912985
104 -0.8751061496613561 -0.5079709565856748
105 -0.8163549328254577 -0.4595919180388539
106 -0.7476308624011678 -0.40980817559754756
107 -0.6697734936661972 -0.3587718890673227
108 -0.5837339571986214 -0.3066390465490054
109 -0.490563339560792 -0.25356898767421454
110 -0.39139984288891505 -0.1997239165972373
111 -0.28745488025082716 -0.14526840623171902
112 -0.17999827663559054 -0.09036889524745764
113 -0.07034275636429217 -0.03519317936465119
114 0.04017209357112827 0.020090101499552284
115 0.1501961883320313 0.07531197866471277
116 0.2583854383023429 0.13030367112561922
117 0.363418168918206 0.18489710141717036
118 0.4640112666682062 0.23892540932896408
119 0.5589358540193884 0.29222346189943577
120 0.647032301779198 0.34462835813081905
121 0.7272243954974765 0.3959799268822896
122 0.798532482847223 0.4461212164195313
123 0.860085441371513 0.4948989741244665
124 0.9111313203947107 0.5421641148989379
125 0.9510465270930115 0.587772176830731
126 0.9793434445042971 0.631583762729202
127 0.9956763884132878 0.6734649661810357
128 0.9998458303407357 0.7132877808238766
129 0.9918008350473042 0.7509304915869807
130 0.9716396827747783 0.7862780467030467
131 0.9396086686231234 0.819222409354229
132 0.8960990937305784 0.8496628878775528
133 0.8416424850135001 0.8775064435204777
134 0.7769041018631375 0.9026679748059921
135 0.7026748091236273 0.9250705776380903
136 0.6198614156334941 0.9446457803526518
137 0.5294755963581582 0.9613337529952983
138 0.43262153344420023 0.9750834901866011
139 0.33048242717625265 0.9858529670157149
140 0.22430604162298676 0.9936092674859702
141 0.11538946155119416 0.9983286851198385
142 0.00506324682244213 0.9999967954157786
143 -0.10532482215280631 0.9986084999355082
144 -0.21442620933277326 0.99416804188695
145 -0.3209080971930164 0.9866889931552251
146 -0.4234696688526122 0.9761942128213313
147 -0.5208579992702186 0.9627157772952932
148 -0.6118833613780955 0.9462948822773207
149 -0.6954337601693658 0.9269817168466343
150 -0.7704885171855721 0.9048353100627754
151 -0.8361307394519313 0.8799233505482746
152 -0.8915585205358887 0.8523219796040913
153 -0.9360947368931993 0.8221155584901513
154 -0.9691953198262235 0.7893964105822848
155 -0.9904559020015774 0.7542645391936192
156 -0.999616757331118 0.7168273219228978
157 -0.9965659738691071 0.6771991824639099
158 -0.9813408209644184 0.6355012408791391
159 -0.9541272939662241 0.5918609434065132
160 -0.9152578420451791 0.5464116729307416
161 -0.8652073068877616 0.49929234130978245
162 -0.8045871218780007 0.4506469648024871
163 -0.7341378426312257 0.4006242238950592
164 -0.6547201001292305 0.34937700887169487
165 -0.5673040869763032 0.29706195251835577
166 -0.4729577052152856 0.2438389513878601
167 -0.37283352049387086 0.18987067708958683
168 -0.26815468195311676 0.13532207909742777
169 -0.16019997984539494 0.08035988059565063
170 -0.05028822342266501 0.025152068903555463
171 0.06023787006014587 -0.030132617963573152
172 0.17002807840962383 -0.08532520702796863
173 0.27774116924108416 -0.14025700680102798
174 0.38206128490336977 -0.19476012287459368
175 0.48171401741780495 -0.24866797107604396
176 0.5754819770546403 -0.3018157866187485
177 0.6622196643563066 -0.3540411276917347
178 0.7408674639260256 -0.4051843719493573
179 0.8104645890292272 -0.4550892043835272
180 0.8701608188723405 -0.5036030950873414
181 0.9192268851725736 -0.5505777654498489
182 0.9570633811330901 -0.5958696413571275
183 0.9832080839885944 -0.639340292014424
184 0.9973416016668322 -0.6808568530481974
185 0.999291274584544 -0.7202924325948628
186 0.9890332849122883 -0.7575264991350507
187 0.9666929475406829 -0.7924452498880252
188 0.9325431791935263 -0.8249419586402729
189 0.8870011643895953 -0.8549173019451672
190 0.8306232589828183 -0.8822796626966913
191 0.764098193540788 -0.906945410149392
192 0.6882386595913395 -0.9288391555286896
193 0.6039713815222817 -0.9478939824503063
194 0.5123257954191764 -0.9640516514445402
195 0.4144214731440633 -0.9772627779602903
196 0.3114544452866529 -0.9874869833047665
197 0.20468259007119086 -0.9946930180575554
198 0.09541026671277221 -0.9988588575818356
199 -0.015027619052996172 -0.9999717693408194
200 -0.12528192260645532 -0.9980283518136781
201 -0.23400574202710608 -0.993034544892002
202 -0.33987087227930984 -0.9850056117250238
203 -0.4415840309908146 -0.9739660920690915
204 -0.5379026576048638 -0.9599497272839751
205 -0.6276500928983242 -0.9429993572052499
206 -0.709729953428013 -0.9231667892079533
207 -0.7831395253023298 -0.9005126398617207
208 -0.8469820136556451 -0.8751061496613561
209 -0.9004774981818932 -0.8470249713991072
210 -0.9429724608910852 -0.8163549328254577
211 -0.9739477696945872 -0.7831897743238606
212 -0.9930250202891583 -0.7476308624011678
213 -0.9999711588652391 -0.7097868798694565
214 -0.9947013291670036 -0.6697734936661972
215 -0.977279909123589 -0.6277130013280197
216 -0.9479197243876737 -0.5837339571986214
217 -0.9069794483890666 -0.5379707795132636
218 -0.8549592206651009 -0.490563339560792
219 -0.7924945369956968 -0.4416565341788485
220 -0.7203484859831624 -0.39139984288891505
221 -0.6394024269171849 -0.3399468710247845
222 -0.5506452228071819 -0.28745488025082716
223 -0.4551611601147339 -0.23408430790498613
224 -0.3541167027625224 -0.17999827663559054
225 -0.2487462422371211 -0.1253620958307792
226 -0.14033701786680525 -0.07034275636429217
227 -0.030213391493206662 -0.015108420201958425
228 0.08027933135749014 0.04017209357112827
229 0.18979133615821908 0.09532982473191448
230 0.2969847891480305 0.1501961883320313
231 0.40055018073825077 0.2046034899634643
232 0.4992223229014348 0.2583854383023429
233 0.5917958051139481 0.31137765336433704
234 0.6771397200373945 0.363418168918206
235 0.7542114790452212 0.41434792752189936
236 0.8220695488196534 0.4640112666682062
237 0.8798849534245622 0.5122563945540626
238 0.9269514013412818 0.5589358540193884
239 0.9626939137522333 0.6039069732374381
240 0.9866758486665091 0.647032301779198
241 0.9986042350784251 0.6881800307190222
242 0.9983333519952496 0.7272243954974765
243 0.9858665086115738 0.7640460603101019
244 0.9613560038831291 0.798532482847223
245 0.9251012659939128 0.8305782582700201
246 0.877545194445498 0.860085441371513
247 0.8192687494547211 0.886963845937822
248 0.7509838547574261 0.9111313203947107
249 0.6735247005198309 0.9325139988969471
250 0.5878375526040398 0.9510465270930115
251 0.49496919268089146 0.9666722618751582
252 0.39605413040942644 0.9793434445042971
253 0.2923007439032032 0.9890213465805399
254 0.18497651779583654 0.9956763884132878
255 0.07539255924233795 0.9992882294290595
256 -0.03511241898624059 0.9998458303407357
257 -0.14518845264720065 0.9973474868882074
258 -0.2534908176222044 0.9918008350473042
259 -0.3586964574982424 0.9832228276910779
260 -0.4595201464489351 0.9716396827747783
261 -0.554730189965294 0.9570868032028856
262 -0.6431634716307268 0.9396086686231234
263 -0.7237396621240972 0.9192586994781679
264 -0.7954744168690554 0.8960990937305784
265 -0.8574914011029803 0.8702006367599752
266 -0.9090329954634032 0.8416424850135001
267 -0.9494695513090261 0.8105119240708237
268 -0.9783070827094016 0.7769041018631375
269 -0.9951933011354317 0.7409217378615371
270 -0.9999219191289875 0.7026748091236273
271 -0.9924351703766318 0.6622802141579373
272 -0.9728245154014262 0.6198614156334941
273 -0.9413295242518597 0.5755480630266021
274 -0.8983349498373238 0.5294755963581582
275 -0.844366027663223 0.4817848322326724
276 -0.7800820593856452 0.43262153344420023
277 -0.7062683585709469 0.3821359634646652
278 -0.6238266570534614 0.33048242717625265
279 -0.5337640890902989 0.2778187992515571
280 -0.4371808878863872 0.22430604162298676
281 -0.335256944792852 0.17010771151618106
282 -0.22923739537605245 0.11538946155119416
283 -0.12041740844226334 0.06031853343922507
284 -0.010126363840285233 0.00506324682244213
285 0.10028838766894403 -0.05020751518076571
286 0.2094779840812639 -0.10532482215280631
287 0.3161085302799639 -0.16012021269843066
288 0.41887739332620233 -0.21442620933277326
289 0.5165291158405999 -0.2680768303621339
290 0.6078707530731052 -0.3209080971930164
291 0.6917864462985335 -0.37275853551885785
292 0.7672510545045 -0.4234696688526122
293 0.8333426778426836 -0.47288650289674444
294 0.8892539198529501 -0.5208579992702186
295 0.9343017508773886 -0.5672375371445788
296 0.9679358521695527 -0.6118833613780955
297 0.9897453387647315 -0.6546590157784069
298 0.9994637789824128 -0.6954337601693658
299 0.996972449241095 -0.7340829699873166
300 0.9823017844236369 -0.7704885171855721
301 0.9556310060749647 -0.8045391312828165
302 0.9172859329742175 -0.8361307394519313
303 0.8677350008280925 -0.8651667846097991
304 0.8075835397100539 -0.8915585205358887
305 0.7375663791540861 -0.9152252831175778
306 0.658538871241532 -0.9360947368931993
307 0.5714664413458029 -0.9541030961392832
