time real imag
91 -0.5958696413571275 -0.610203921949317
92 -0.6808568530481974 -0.6940498241179373
93 -0.7575264991350507 -0.7693867138869158
94 -0.8249419586402729 -0.8352909651606607
95 -0.8822796626966913 -0.8909545954690536
96 -0.9288391555286896 -0.9356951717877703
97 -0.9640516514445402 -0.9689641771293654
98 -0.9874869833047665 -0.99035373533115
99 -0.9988588575818356 -0.9996016115943578
100 -0.9980283518136781 -0.9965944274682497
101 -0.9850056117250238 -0.9813690508636412
102 -0.9599497272839751 -0.9541121440543574
103 -0.9231667892079533 -0.9151578752080962
104 -0.8751061496613561 -0.8649838215031995
105 -0.8163549328254577 -0.8042051140589053
106 -0.7476308624011678 -0.7335668964618924
107 -0.6697734936661972 -0.6539351893471849
108 -0.5837339571986214 -0.5662862730331395
109 -0.490563339560792 -0.47169471837881155
110 -0.39139984288891505 -0.37132021260475506
111 -0.28745488025082716 -0.2663933415919227
112 -0.17999827663559054 -0.15820050296694146
113 -0.07034275636429217 -0.04806813493845351
114 0.04017209357112827 0.0626535457618445
115 0.1501961883320313 0.17260709746153668
116 0.2583854383023429 0.2804444957072143
117 0.363418168918206 0.3848436599695923
118 0.4640112666682062 0.4845246622775806
119 0.5589358540193884 0.5782654190643005
120 0.647032301779198 0.6649166738439329
121 0.7272243954974765 0.7434160870325719
122 0.798532482847223 0.812801260172675
123 0.860085441371513 0.8722215348848539
124 0.9111313203947107 0.9209484218924776
125 0.9510465270930115 0.9583845322598605
126 0.9793434445042971 0.984070901347517
127 0.9956763884132878 0.9976926156932242
128 0.9998458303407357 0.9990826738336223
129 0.9918008350473042 0.9882240337329069
130 0.9716396827747783 0.9652498217172426
131 0.9396086686231234 0.9304417003533798
132 0.8960990937305784 0.8842264152811853
133 0.8416424850135001 0.8271705633357396
134 0.7769041018631375 0.759973646101517
135 0.7026748091236273 0.6834594940617137
136 0.6198614156334941 0.5985661664821477
137 0.5294755963581582 0.5063344508566295
138 0.43262153344420023 0.4078951029099291
139 0.33048242717625265 0.3044549835952274
140 0.22430604162298676 0.19728226304568486
141 0.11538946155119416 0.08769087287884221
142 0.00506324682244213 -0.022975602532217077
143 -0.10532482215280631 -0.13336039832887242
144 -0.21442620933277326 -0.24211020302896624
145 -0.3209080971930164 -0.34789175005062656
146 -0.4234696688526122 -0.44940816348670276
147 -0.5208579992702186 -0.5454148577315538
148 -0.6118833613780955 -0.6347347960316377
149 -0.6954337601693658 -0.7162729208909012
150 -0.7704885171855721 -0.7890295794150428
151 -0.8361307394519313 -0.8521127790006131
152 -0.8915585205358887 -0.904749123114928
153 -0.9360947368931993 -0.9462932930947219
154 -0.9691953198262235 -0.9762359597172083
155 -0.9904559020015774 -0.9942100275481487
156 -0.999616757331118 -0.9999951355115351
157 -0.9965659738691071 -0.9935203585041785
158 -0.9813408209644184 -0.9748650769335458
159 -0.9541272939662241 -0.9442580035183602
160 -0.9152578420451791 -0.9020743792833384
161 -0.8652073068877616 -0.8488313731250131
162 -0.8045871218780007 -0.7851817413497051
163 -0.7341378426312257 -0.7119058249173736
164 -0.6547201001292305 -0.6299019825046582
165 -0.5673040869763032 -0.5401755766772723
166 -0.4729577052152856 -0.4438266482006304
167 -0.37283352049387086 -0.3420364296010084
168 -0.26815468195311676 -0.23605286332018305
169 -0.16019997984539494 -0.12717530201023244
170 -0.05028822342266501 -0.0167385785419906
171 0.06023787006014587 0.0939033589720147
172 0.17002807840962383 0.20339404650641094
173 0.27774116924108416 0.31039113429681753
174 0.38206128490336977 0.41358284397358885
175 0.48171401741780495 0.5117040508919722
176 0.5754819770546403 0.6035517944901639
177 0.6622196643563066 0.6880000265191821
178 0.7408674639260256 0.7640134163320147
179 0.8104645890292272 0.8306600439800063
180 0.8701608188723405 0.8871228254998105
181 0.9192268851725736 0.9327095303175152
182 0.9570633811330901 0.9668612679571459
183 0.9832080839885944 0.9891593400069362
184 0.9973416016668322 0.9993303733386657
185 0.999291274584544 0.99724967164707
186 0.9890332849122883 0.9829427442196362
187 0.9666929475406829 0.9565849931941512
188 0.9325431791935263 0.9184995631382079
189 0.8870011643895953 0.8691533793147044
190 0.8306232589828183 0.8091514232039902
191 0.764098193540788 0.7392293154644195
192 0.6882386595913395 0.6602442972638307
193 0.6039713815222817 0.573164720550312
194 0.5123257954191764 0.47905817611095214
195 0.4144214731440633 0.3790784049679409
196 0.3114544452866529 0.2744511535775095
197 0.20468259007119086 0.16645914624631705
198 0.09541026671277221 0.05642635900246285
199 -0.015027619052996172 -0.05429821227725133
200 -0.12528192260645532 -0.16435709048207317
201 -0.23400574202710608 -0.27240095986146823
202 -0.33987087227930984 -0.37710520856150237
203 -0.4415840309908146 -0.4771861682927684
204 -0.5379026576048638 -0.5714168520325323
205 -0.6276500928983242 -0.6586419968176674
206 -0.709729953428013 -0.7377922272045951
207 -0.7831395253023298 -0.807897165752968
208 -0.8469820136556451 -0.8680973297993569
209 -0.9004774981818932 -0.9176546686670951
210 -0.9429724608910852 -0.955961612126694
211 -0.9739477696945872 -0.9825485191731912
212 -0.9930250202891583 -0.9970894357988688
213 -0.9999711588652391 -0.9994060911713325
214 -0.9947013291670036 -0.9894700832240362
215 -0.977279909123589 -0.9674032268640492
216 -0.9479197243876737 -0.9334760605280444
217 -0.9069794483890666 -0.8881045293960425
218 -0.8549592206651009 -0.8318448859265506
219 -0.7924945369956968 -0.7653868702322387
220 -0.7203484859831624 -0.6895452539043412
221 -0.6394024269171849 -0.6052498509581098
222 -0.5506452228071819 -0.5135341183644618
223 -0.4551611601147339 -0.41552248592478774
224 -0.3541167027625224 -0.31241657082383306
225 -0.2487462422371211 -0.20548044586961242
226 -0.14033701786680525 -0.09602514203078374
227 -0.030213391493206662 0.01460742473042697
228 0.08027933135749014 0.12506090527356453
229 0.18979133615821908 0.233981146045284
230 0.2969847891480305 0.34003279092690725
231 0.40055018073825077 0.44191565262649185
232 0.4992223229014348 0.5383806529029835
233 0.5917958051139481 0.6282451361962668
234 0.6771397200373945 0.7104073689188516
235 0.7542114790452212 0.7838600466485909
236 0.8220695488196534 0.8477026436251324
237 0.8798849534245622 0.9011524531458369
238 0.9269514013412818 0.9435541835066203
239 0.9626939137522333 0.9743879918419249
240 0.9866758486665091 0.9932758573694737
241 0.9986042350784251 0.9999862159041145
242 0.9983333519952496 0.9944367988219054
243 0.9858665086115738 0.9766956416688872
244 0.9613560038831291 0.9469802500490574
245 0.9251012659939128 0.9056549330177128
246 0.877545194445498 0.8532263366726095
247 0.8192687494547211 0.7903372327008746
248 0.7509838547574261 0.7177586380337163
249 0.6735247005198309 0.6363803622215604
250 0.5878375526040398 0.547200098418245
251 0.49496919268089146 0.45131119171823286
252 0.39605413040942644 0.3498892348062812
253 0.2923007439032032 0.24417765525628665
254 0.18497651779583654 0.1354724711780662
255 0.07539255924233795 0.02510640210715154
256 -0.03511241898624059 -0.0855674700629377
257 -0.14518845264720065 -0.19519228978971082
258 -0.2534908176222044 -0.30242406285553836
259 -0.3586964574982424 -0.40594813366229743
260 -0.4595201464489351 -0.5044953028361916
261 -0.554730189965294 -0.5968573875417589
262 -0.6431634716307268 -0.6819020337365309
263 -0.7237396621240972 -0.7585865987688594
264 -0.7954744168690554 -0.8259709341190766
265 -0.8574914011029803 -0.8832289115682621
266 -0.9090329954634032 -0.9296585514844667
267 -0.9494695513090261 -0.9646906290540923
268 -0.9783070827094016 -0.9878956529465959
269 -0.9951933011354317 -0.9989891308544006
270 -0.9999219191289875 -0.9978350573528361
271 -0.9924351703766318 -0.9844475813191057
272 -0.9728245154014262 -0.9589908324678379
273 -0.9413295242518597 -0.9217769091298801
274 -0.8983349498373238 -0.8732620519440382
275 -0.844366027663223 -0.8140410503721331
276 -0.7800820593856452 -0.7448399506131308
277 -0.7062683585709469 -0.6665071543169655
278 -0.6238266570534614 -0.5800030172273012
279 -0.5337640890902989 -0.48638807527332095
280 -0.4371808878863872 -0.3868100424579622
281 -0.335256944792852 -0.28248973994782456
282 -0.22923739537605245 -0.1747061288732835
283 -0.12041740844226334 -0.06478063033589235
284 -0.010126363840285233 0.04593907514116657
285 0.10028838766894403 0.15609557010159789
286 0.2094779840812639 0.26433834201886086
287 0.3161085302799639 0.369340340504904
288 0.41887739332620233 0.46981424687445683
289 0.5165291158405999 0.5645282566007587
290 0.6078707530731052 0.6523211811708625
291 0.6917864462985335 0.7321166841924676
292 0.7672510545045 0.8029364772184738
293 0.8333426778426836 0.863912313509158
294 0.8892539198529501 0.9142966326890917
295 0.9343017508773886 0.9534717257959747
296 0.9679358521695527 0.9809573083582515
297 0.9897453387647315 0.996416408656162
298 0.9994637789824128 0.9996594989763491
299 0.996972449241095 0.9906468192111231
300 0.9823017844236369 0.969488864315186
301 0.9556310060749647 0.9364450296436037
302 0.9172859329742175 0.8919204307791222
303 0.8677350008280925 0.8364609368375586
304 0.8075835397100539 0.7707464781426969
305 0.7375663791540861 0.6955827103181417
306 0.658538871241532 0.6118911369940315
307 0.5714664413458029 0.5206978122235794
308 0.477412794186535 0.4231207611171856
309 0.3775269192716654 0.32035627291653423
310 0.27302905447324444 0.2136642345547479
311 0.16519577921039585 0.10435268451236714
312 0.05534441934581232 -0.006238223661932275
313 -0.05518304568930751 -0.11675265155968427
314 -0.1650363769462164 -0.2258356984163557
315 -0.27287357091055503 -0.33215001211967105
316 -0.3773772538475169 -0.4343921850725001
317 -0.4772707752617326 -0.5313087338977068
318 -0.5713338038690702 -0.6217114670749958
319 -0.6584172355547975 -0.704492052103102
320 -0.737457231197902 -0.7786356035948716
321 -0.8074882128708466 -0.8432331257158975
322 -0.8676546596490923 -0.8974926564230792
323 -0.9172215589290247 -0.9407489768754421
324 -0.9555833855775543 -0.9724717669802446
325 -0.9822714992212741 -0.9922721070879517
326 -0.9969598693075188 -0.9999072461256038
327 -0.9994690579981264 -0.9952835777115164
328 -0.9897684122395864 -0.9784577877643374
329 -0.9679764382305825 -0.9496361595368233
330 -0.9343593537122598 -0.9091720445945877
331 -0.8893278357669638 -0.8575615307454787
332 -0.8334320038553323 -0.7954373600305292
333 -0.7673546993805826 -0.723561171341604
334 -0.6919031438790106 -0.6428141627707241
335 -0.6079990777429197 -0.554186288170334
336 -0.5166674999444374 -0.4587641203738519
337 -0.41902414631949225 -0.35771752987294303
338 -0.3162618593810906 -0.25228534227008725
339 -0.2096360161727595 -0.1437601503453119
340 -0.10044919218012292 -0.03347246694030689
341 0.009964751348886577 0.07722558705531628
342 0.12025696228065745 0.1869768596312429
343 0.2290800756059931 0.29443580626489957
344 0.3351046732830812 0.3982849862228124
345 0.43703552483449104 0.49725121431099667
346 0.5336274102979268 0.5901211700549195
347 0.6237003322325523 0.6757562729413108
348 0.7061539309460221 0.7531066413521885
349 0.7799809268412522 0.8212239640553418
350 0.844279425666954 0.8792731264475131
351 0.8982639363469246 0.9265424490131593
352 0.9412749667908972 0.962452412475928
353 0.972787080461338 0.9865627626728429
354 0.9924153152746452 0.9985779080459865
355 0.999919886421395 0.9983505435786134
356 0.9952091156544407 0.9858834567464999
357 0.9783405512597764 0.9613294933436447
358 0.949520265028229 0.9249896836013004
359 0.9091003348163775 0.8773095515740138
360 0.8575745434505999 0.8188736530393896
361 0.7955723465177474 0.750398408876658
362 0.7238511827338787 0.6727233217863311
363 0.6432872208300694 0.5868006840336576
364 0.5548646559943062 0.49368390239814836
365 0.45966368662749896 0.39451458346483265
366 0.35884731829351035 0.29050853759075523
367 0.253647156070341 0.18294087313734406
368 0.14534835886759698 0.0731303637125283
369 0.035273939513237706 -0.037576719920646505
370 -0.07523139759527539 -0.1478231150490095
371 -0.18481768383106909 -0.25625720697491966
372 -0.29214617798735726 -0.3615495997376341
373 -0.3959057207692818 -0.46240941443412237
374 -0.49482875233620327 -0.5576001153229211
375 -0.5877067972190844 -0.645954669683832
376 -0.6734052274443038 -0.7263898555744286
377 -0.7508771235127297 -0.7979195420710692
378 -0.8191760639039589 -0.8596667791794024
379 -0.877467686865068 -0.9108745491927039
380 -0.9250398832412724 -0.9509150476870682
381 -0.9613114958296617 -0.9792973803688249
382 -0.9858394189819325 -0.9956735814114213
383 -0.9983240117250333 -0.9998428794971677
384 -0.9986127582713699 -0.991754159262474
385 -0.986702131200557 -0.9715065879693762
386 -0.9627376345515223 -0.9393483997203963
387 -0.9270120262985092 -0.8956738521221961
388 -0.8799617419258164 -0.841018392709153
389 -0.8221615627919789 -0.7760520943862632
390 -0.7543175944164373 -0.7015714403724255
391 -0.6772586404681058 -0.618489559360284
392 -0.591926077834041 -0.5278250306090828
393 -0.4993623564575971 -0.4306893962193168
394 -0.40069826443566786 -0.32827353368817447
395 -0.29713911394877157 -0.22183305581738105
396 -0.18995001678104398 -0.11267291696979169
397 -0.08044042930903988 -0.002131414401220814
398 0.030051844237164355 0.1084362191898622
399 0.14017699481933277 0.21767443074004306
400 0.24858969829108832 0.324243965826547
401 0.3539655503089492 0.4268382878521751
402 0.45501724568045077 0.5241995961116857
403 0.5505103044970735 0.6151342463587653
404 0.6392781529365711 0.6985273848183191
405 0.7202363745028364 0.7733566162320641
406 0.7923959576054439 0.8387045383677165
407 0.8548753776423599 0.8937699893195753
408 0.9069113659870857 0.9378778697091049
409 0.9478682343229 0.9704874193658954
410 0.9772456404151635 0.9911988470174291
411 0.9946847004524555 0.9997582317079253
412 0.9999723732862759 0.996060635855188
413 0.993044063010024 0.9801513917795595
414 0.9739844080832968 0.9522255459321773
415 0.9430262473613379 0.9126254676362994
416 0.9005477756609215 0.861836651658339
417 0.8470679236112351 0.8004817660689566
418 0.7832400182309229 0.7293130183669778
419 0.7098438016757704 0.6492029334571133
420 0.6277759056585557 0.5611336565430031
421 0.5380388979085513 0.46618491208137297
422 0.44172903448272577 0.3655207664200197
423 0.3400228675503046 0.26037535640889364
424 0.23416287225422347 0.1520377589506128
425 0.12544226823645346 0.04183618698909841
426 0.015189221252261588 -0.06887829430754423
427 -0.09524938212851652 -0.17874833153121408
428 -0.20452438851961388 -0.2864269241113487
429 -0.3113008594086257 -0.39059393846731577
430 -0.41427437919391574 -0.4899722927730289
431 -0.5121869903437565 -0.5833436139093378
432 -0.6038425610088929 -0.6695631746510512
433 -0.6881213973526797 -0.747573927959253
434 -0.7639939220899571 -0.8164194663194565
435 -0.8305332521332878 -0.8752557472447957
436 -0.8869265216938996 -0.9233614411901185
437 -0.9324848125107639 -0.9601467750122668
438 -0.9666515698969647 -0.9851607625561556
439 -0.9890094017901775 -0.998096733720048
440 -0.9992851777479145 -0.9987960942140061
441 -0.9973533655965965 -0.9872502699171144
442 -0.9832375649728126 -0.9636008119957159
443 -0.9571102190226113 -0.9281376614939656
444 -0.9192905077807166 -0.8812955946726746
445 -0.8702404489649297 -0.823648892676454
446 -0.8105592538195296 -0.7559043008786767
447 -0.7409760069585964 -0.6788923642223358
448 -0.6623407596346712 -0.5935572447850916
449 -0.5756141452400605 -0.5009451464044512
450 -0.4818556439013332 -0.40219148827668727
451 -0.3822106395304917 -0.29850698478041193
452 -0.2778964274477979 -0.19116280218529225
453 -0.17018734351187903 -0.08147497422405314
454 -0.0603991964244021 0.029211732408186773
455 0.0501268066109994 0.13954030481918053
456 0.16004044450583554 0.24815812082234687
457 0.26799897702052333 0.35373353200993246
458 0.3726835481096233 0.4549721896887007
459 0.4728152974901055 0.5506329135231911
460 0.5671709836086185 0.6395429083379452
461 0.6545979271524635 0.7206121425213373
462 0.7340280925496192 0.7928467117527618
463 0.8044911354337436 0.8553610242145939
464 0.8651262566820326 0.9073886578987737
465 0.9151927182132732 0.9482917568981835
466 0.9540788920817528 0.9775688514847524
467 0.9813097323203209 0.9948610061005378
468 0.9965525782542257 0.9999562198877742
469 0.9996212183905794 0.9927920258076587
470 0.9904781652376486 0.9734562564827851
471 0.969235113264076 0.9421859673740481
472 0.9361515744034363 0.8993645304938294
473 0.8916317077732652 0.8455169342863679
474 0.8362193823376899 0.7813033472985024
475 0.7705915328297985 0.7075110245498426
476 0.6955498900999273 0.6250446558298774
477 0.612011186914526 0.5349152742512289
478 0.5209959588547832 0.4382278610396859
479 0.4236160771267952 0.3361677985256372
480 0.32106116558640413 0.22998633742230057
481 0.21458406791278903 0.12098525656130926
482 0.10548554246843282 0.010500903156372357
483 -0.004901628182113867 -0.10011219073962134
484 -0.11522891897128515 -0.20949791472244433
485 -0.2241485363431208 -0.3163152058750411
486 -0.3303298833314362 -0.41925449012460664
487 -0.43247581455893974 -0.5170537375481206
488 -0.5293384825810764 -0.6085139347893656
489 -0.6197345819904572 -0.6925137848962315
490 -0.7025598050550753 -0.76802345435922
491 -0.7768023322956445 -0.8341171988132786
492 -0.841555193196734 -0.8899847126123906
493 -0.896027346049356 -0.9349410631319209
494 -0.939553341570126 -0.9684350880046843
495 -0.9716014522430166 -0.990056152340997
496 -0.9917801680732139 -0.9995391830897087
497 -0.9998429793986991 -0.9967679188191133
498 -0.9956913883313263 -0.981776335075667
499 -0.9793761120386041 -0.9547482278456656
500 -0.9510964631665096 -0.9160149602266354
501 -0.911197914972324 -0.8660513999341203
502 -0.8601678809125279 -0.8054700974497819
503 -0.7986297602437686 -0.7350137761864133
504 -0.7273353223777004 -0.6555462267400766
505 -0.6471555230247649 -0.5680417168652068
506 -0.5590698643200439 -0.47357304700589886
507 -0.46415442891117026 -0.3732983978219409
508 -0.3635687341876026 -0.26844713095801276
509 -0.2585415672445799 -0.16030471713807362
510 -0.1503559736258962 -0.05019697636545112
511 -0.040333583228234215 0.060526176556970325
512 0.0701815351533605 0.1705072819073955
513 0.17983929340083984 0.2783979774261807
514 0.2873000771824294 0.38287552916244855
515 0.3912511111107745 0.4826590481189974
516 0.4904224960279984 0.5765251938805256
517 0.5836027225009314 0.6633231726993322
518 0.669653471008748 0.7419888461629008
519 0.7475235180192267 0.8115577774719505
520 0.8162615780724062 0.8711770553821034
521 0.875027924988788 0.9201157508485487
522 0.9231046502335503 0.9577738781756343
523 0.9599044331173686 0.9836897508082392
524 0.9849777156942747 0.9975456415833941
525 0.9980181947056431 0.9991716780476854
526 0.9988665634790022 0.9885479250841294
527 0.9875124580694247 0.9658046293155992
528 0.9640945838687967 0.9312206222884432
529 0.9288990211362869 0.8852199020131827
530 0.8823557301501738 0.8283664347723635
531 0.8250332986752381 0.7613572409251915
532 0.7576319959123503 0.6850138494765421
533 0.6809752177853733 0.6002722261768371
534 0.5959994280726055 0.508171298633833
535 0.5037427182649951 0.40984021911763735
536 0.4053321259076795 0.3064845212164705
537 0.3019698663480199 0.19937134006165608
538 0.19491864608744094 0.08981387732103663
539 0.08548623715399477 -0.020844698580674503
540 -0.02499049905999208 -0.13124771963238607
541 -0.13516194332533651 -0.24004165091132676
542 -0.2436822059571787 -0.345892684846231
543 -0.349225568634853 -0.44750309362422
544 -0.4505026798019757 -0.5436271392619804
545 -0.5462763057983793 -0.6330863462843727
546 -0.6353764453032164 -0.7147839497685458
547 -0.7167146224461844 -0.787718341621086
548 -0.7892971839777166 -0.8509953502377733
549 -0.8522374380556819 -0.9038392029979393
550 -0.904766486357189 -0.9456020371938219
551 -0.946242617187007 -0.9757718427914515
552 -0.97615914483339 -0.9939787396453367
553 -0.9941505994031664 -0.9999995122085453
554 -0.9999971915191258 -0.9937603461429485
555 -0.9936274973375236 -0.9753377332789173
556 -0.9751193310846483 -0.9449575338297175
557 -0.9446987944532926 -0.9029922073578165
558 -0.902737514471971 -0.8499562464412521
559 -0.8497481035900244 -0.7864998690231609
560 -0.786377897439544 -0.7134010467757801
561 -0.7134010467757801 -0.6315559672108475
562 -0.6317090602033395 -0.5419680464703732
563 -0.5422999132211997 -0.4457356275002635
564 -0.44626585663405693 -0.34403851442669076
565 -0.34478007326638743 -0.23812350822286235
566 -0.23908234598484443 -0.12928912099809
567 -0.1304639121132885 -0.018869656311314504
568 -0.020251689263744682 0.09178114931662344
569 0.09020793471466856 0.20130672313777292
570 0.19956554964134537 0.3083642876838274
571 0.30648520783150424 0.41164132314344604
572 0.40966074446153844 0.5098716587825148
573 0.507831734097177 0.601850996127147
574 0.5997988884547445 0.6864516735963337
575 0.6844387072913131 0.7626364915704088
576 0.7607172034438575 0.8294714284009459
577 0.8277025343479745 0.8861370914644515
578 0.8845763857253858 0.931938762870539
579 0.9306439683735104 0.9663149166647538
580 0.9653425059331395 0.9888441031057136
581 0.9882481099448556 0.9992501156155589
582 0.9990809582063576 0.9974053770573182
583 0.9977087131701963 0.9833325038235338
584 0.9841481386216853 0.957204028560546
585 0.9585648948871228 0.9193402849277929
586 0.9212715150741285 0.8702054803249076
587 0.872723587067028 0.8104020047347092
588 0.8135141879191383 0.7406630454553595
589 0.744366638633386 0.6618435982647092
590 0.6661256678410425 0.5749099852194437
591 0.5797470923258913 0.48092800760018
592 0.48628614045997703 0.38104987924676004
593 0.38688456119555376 0.27650010048048296
594 0.2827566760937071 0.1685604457979045
595 0.17517454478295438 0.05855424938654433
596 0.06545242507098521 -0.05216981887892251
597 -0.045069282450162076 -0.1622542880546668
598 -0.15504040916736267 -0.2703495286462577
599 -0.26311751253915533 -0.37513029899154915
600 -0.367980288020489 -0.4753119926500215
601 -0.4683476983263581 -0.5696663876065621
602 -0.5629936229939854 -0.6570367042053675
603 -0.6507618370635088 -0.736351787204479
604 -0.7305801358927405 -0.8066392380796411
605 -0.8014734335528999 -0.867037336576427
606 -0.8625756747908927 -0.9168056053527615
607 -0.9131404150379576 -0.9553338881901514
608 -0.9525499392158335 -0.9821498304751338
609 -0.9803228079422025 -0.996924670240655
610 -0.9961197389485236 -0.9994772687695778
611 -0.9997477518610234 -0.9897763313453287
612 -0.991162525710797 -0.9679407909233845
613 -0.9704689403729782 -0.9342383500198329
614 -0.937919795320554 -0.8890821986933346
615 -0.8939127213449728 -0.833025948857924
616 -0.8389853229708867 -0.7667568470315631
617 -0.7738086109069345 -0.6910873487319446
618 -0.699178804763791 -0.6069451578168316
619 -0.6160076061801286 -0.5153618528861227
620 -0.5253110611830907 -0.41746024018537375
621 -0.4281971478443191 -0.3144405880634492
622 -0.32585224086453646 -0.2075659117490129
623 -0.2195266184398874 -0.0981464888538098
624 -0.1105191884626359 0.012476204558318655
625 -0.0001616206459001519 0.12294594039364444
626 0.11019792158044849 0.2319083658098162
627 0.21921125066656025 0.33802760750678607
628 0.3255466248338976 0.44000264945937495
629 0.42790501705978146 0.5365832833017213
630 0.5250359844079773 0.6265854358126194
631 0.6157529438405157 0.7089056855875959
632 0.6989476678964658 0.7825347909241901
633 0.7736038231539724 0.8465700630693499
634 0.8388093860851341 0.9002264331335632
635 0.8937677846278327 0.9428460769919037
636 0.9378076293654356 0.9739064801714193
637 0.9703909154351406 0.9930268438495865
638 0.9911195949679013 0.999972753426805
639 0.9997404397687883 0.9946590524364
640 0.9961481348338124 0.9771508865581846
641 0.9803865649117766 0.9476629049360281
642 0.9526482783941117 0.9065566285912541
643 0.9132721350820097 0.8543360181949432
644 0.8627391665664303 0.7916412955380031
645 0.8016666997919765 0.719241094447481
646 0.7308008155930168 0.6380230373784528
647 0.6510072343310042 0.5489828532118229
648 0.5632607399770255 0.4532121696734688
649 0.4686332718382279 0.35188513003875965
650 0.3682808294035974 0.24624399820099555
651 0.2634293502836232 0.13758392858497714
652 0.15535973376334025 0.027237087625390354
653 0.04539219292597937 -0.08344367851979703
654 -0.06512987349319989 -0.19310142978833794
655 -0.17485629249670168 -0.30039176822373576
656 -0.28244661097094975 -0.4039993202196939
657 -0.3865864710912404 -0.5026538629276432
658 -0.4860036669383917 -0.5951458971185365
659 -0.5794836861741366 -0.6803414755764337
660 -0.6658845469131182 -0.7571961052284788
661 -0.744150748539862 -0.8247675525722045
662 -0.8133261660425941 -0.8822273954060025
663 -0.872565730342998 -0.9288711792394976
664 -0.921145751930969 -0.9641270538665239
665 -0.9584727616877002 -0.9875627842170064
666 -0.9840907608947077 -0.9988910495349796
667 -0.9976867918603732 -0.9979729659151272
668 -0.999094761111436 -0.9848197890117728
669 -0.9882974684441228 -0.9595927760451892
670 -0.9654268170473437 -0.9226012087969936
671 -0.9307622021310497 -0.8742986018326618
