time x1 x2 x3
291 0.9529650882271802 0.9722592613157842 0.5776494883625461
292 0.9716205706813875 0.9861325084113547 0.4596636866275053
293 0.9856365989614979 0.9952633268723647 0.3329088533799075
294 0.9949462470236706 0.9996078055057879 0.19980309811906366
295 0.9995050616246709 0.9991450511966543 0.06288568726156117
296 0.999291274584544 0.993877289385529 -0.07523139759527539
297 0.994305906728915 0.9838298533661016 -0.21191328860182196
298 0.9845727630145791 0.9690510624543639 -0.3445524971869913
299 0.9701383188616707 0.9496119896152627 -0.47061865727287344
300 0.9510714982351576 0.9256061196643531 -0.5877067972190787
301 0.9274633445353242 0.8971488996881896 -0.6935832196098617
302 0.8994265858687307 0.8643771838455409 -0.7862281136326746
303 0.8670950967754456 0.8274485752194545 -0.8638740871293091
304 0.8306232589828203 0.7865406678852555 -0.9250398832412697
305 0.7901852242381379 0.7418501928395097 -0.9685586384350708
306 0.745974082740138 0.6935920718972262 -0.9936001428273011
307 0.6982009411400688 0.6419983841072667 -0.9996866781480075
308 0.6470939145148429 0.58731724965658 -0.9867021312005583
309 0.5928970371255232 0.5298116366306663 -0.9548942089600119
310 0.5358690971622854 0.46975809636875837 -0.9048697130524032
311 0.4762824010398884 0.407445433495504 -0.8375829637640138
312 0.4144214731440665 0.34317331702514003 -0.754317594416442
313 0.35058169723758287 0.27725083921753985 -0.6566620634173423
314 0.28506790601308907 0.2099950291167173 -0.5464793511447915
315 0.21819292552772668 0.14172932792042087 -0.4258714197597561
316 0.15027608146964094 0.07278203351291776 -0.29713911394877834
317 0.08164167438903452 0.003484721641359274 -0.16273826757296833
318 0.012617431174398923 -0.06582934867143049 -0.025232853579235437
319 -0.056467059831921185 -0.1348268378093132 0.11275392906430533
320 -0.12528192260644827 -0.20317592863268574 0.24858969829107455
321 -0.19349856859110476 -0.2705479222266505 0.3796831070455731
322 -0.26079126569198124 -0.3366188186531981 0.5035332785652583
323 -0.32683869363872936 -0.4010708751055035 0.617777515755532
324 -0.3913254782775803 -0.46359413397091426 0.7202363745028314
325 -0.45394369747183383 -0.5238879134539821 0.808955241059655
326 -0.514394351419342 -0.5816622535910498 0.8822416203274882
327 -0.5723887903660115 -0.6366393107022085 0.9386974236864435
328 -0.6276500928983242 -0.688554693574656 0.9772456404151635
329 -0.6799143882333412 -0.737158734951494 0.9971508838884208
330 -0.72893211619247 -0.78221769221131 0.9980334205915631
331 -0.7744692188425507 -0.8235148714642501 0.9798764143193691
332 -0.8163082581143012 -0.8608516696587583 0.9430262473613402
333 -0.8542494540614696 -0.8940485296872747 0.88818591254614
334 -0.8881116388030718 -0.9229458038977473 0.8164016022055668
335 -0.9177331215936863 -0.947404521858206 0.7290427499011409
336 -0.942972460891084 -0.9673070586821024 0.6277759056585612
337 -0.9637091397346471 -0.9825577007004064 0.5145329430936231
338 -0.9798441412096222 -0.9930831057600208 0.39147420494429136
339 -0.9913004212494266 -0.9988326559349388 0.2609472900836415
340 -0.9980232765183602 -0.9997787009538696 0.1254422682364605
341 -0.99998060561812 -0.9959166911736884 -0.012455823229173813
342 -0.9971630623708498 -0.9872651994592105 -0.15011629421359068
343 -0.9895841004468137 -0.973865831864074 -0.28491298771720563
344 -0.9772799091235898 -0.9557830275422706 -0.4142743791939093
345 -0.9603092404835414 -0.9331037488525907 -0.5357326336778911
346 -0.9387531288746779 -0.9059370631462771 -0.6469706848182328
347 -0.9127145039744896 -0.8744136182491579 -0.7458664376915646
348 -0.8823176993043363 -0.8386850141606873 -0.8305332521332878
349 -0.8477078585412505 -0.7989230739915147 -0.8993559342842614
350 -0.8090502424619541 -0.7553190176456646 -0.9510215497402373
351 -0.7665294398284551 -0.7080825422212923 -0.9845444704796172
352 -0.7203484859831648 -0.6574408135523285 -0.9992851777479143
353 -0.6707278933622582 -0.6036373737409697 -0.9949624621950887
354 -0.6179045985565281 -0.5469309699347121 -0.9716587885230639
355 -0.5621308309474488 -0.4875943099804973 -0.9298187223016947
356 -0.503672908320741 -0.42591275094023634 -0.8702404489649367
357 -0.44280996520825566 -0.36218292677468944 -0.7940605467797911
358 -0.37983262003039026 -0.2967113217954777 -0.702732304275072
359 -0.3150415874032915 -0.2298127967455024 -0.5979979957696002
360 -0.248746242237128 -0.1618090745961771 -0.4818556439013456
361 -0.18126314248171277 -0.09302719334333605 -0.35652090323058994
362 -0.11291451757339707 -0.02379793324256973 -0.22438479206600065
363 -0.044026729800814984 0.04554577395235461 -0.08796807886604713
364 0.025071284063631828 0.11467044609800768 0.05012680661098521
365 0.09404958342530635 0.18324365441656046 0.18726542001435537
366 0.1625787993221445 0.25093562218539933 0.320831559852631
367 0.23033170714986043 0.31742081067261413 0.4482771769251883
368 0.2969847891480305 0.3823794846915441 0.5671709836086185
369 0.3622197791859853 0.4454992502453252 0.6752448356753068
370 0.4257251824724886 0.5064765568668488 0.7704370018159891
371 0.48719776293243716 0.5650181574290665 0.8509314954106386
372 0.5463439911484518 0.6208425184053404 0.9151927182132675
373 0.6028814459536269 0.6736811737977079 0.9619947550511618
374 0.6565401629826351 0.7232800162218037 0.9904447606815304
375 0.7070639237421666 0.7694005189395458 0.9999999926534031
376 0.7542114790452189 0.8118208829625932 0.9904781652376496
377 0.7977577009675331 0.8503371037101146 0.9620609269026926
378 0.8374946578255238 0.8847639520910736 0.915290394995866
379 0.8732326070427989 0.9149358652930051 0.8510588137384972
380 0.9048009011642956 0.9407077429932739 0.7705915328298031
381 0.9320488026919115 0.9619556451638118 0.6754236313777142
382 0.9548462038507691 0.9785773881134664 0.5673706331033598
383 0.9730842478492784 0.9904930359015285 0.44849387148698544
384 0.9866758486665091 0.9976452847591981 0.32106116558640413
385 0.9955561068848819 0.9999997386702243 0.18750355671788005
386 0.9996826195826177 0.9975450747854454 0.05036893133617202
387 0.9990356828062 0.9902930978757176 -0.08772658514697967
388 0.9936183856560641 0.9782786835613656 -0.2241485363431208
389 0.9834565955362504 0.9615596105911762 -0.35629439256837314
390 0.9685988346384562 0.9402162829775094 -0.4816431994571856
391 0.9491160482502702 0.9143513433238367 -0.5978036703588102
392 0.9251012659939142 0.8840891792042428 -0.7025598050550703
393 0.8966691576130504 0.8495753249687642 -0.7939131645284759
394 0.8639554854287838 0.8109757618513881 -0.8701209953022813
395 0.8271164560793244 0.7684761197465151 -0.9297294760523394
396 0.7863279746387785 0.7222807844927255 -0.971601452243015
397 0.7417848046765687 0.6726119149569234 -0.994938129691977
398 0.6936996382682324 0.6197083746459184 -0.9992943132143488
399 0.6423020803981999 0.563824582983366 -0.9845868996377618
400 0.5878375526040456 0.5052292917764774 -0.951096463166514
401 0.5305661210972569 0.4442042927565958 -0.8994619028507821
402 0.47076125495616816 0.38104306240917835 -0.8306682542713946
403 0.40870852032071936 0.3160493506104821 -0.7460278979574405
404 0.34470421682412067 0.249535719858209 -0.6471555230247649
405 0.2790539627725136 0.18182204212127212 -0.5359373236556211
406 0.21207123582824347 0.11323396053738899 -0.4144950160599353
407 0.1440758761650344 0.044101323356494485 -0.28514536236891336
408 0.07539255924234504 -0.025243402338800857 -0.15035597362591024
409 0.006349245491438105 -0.0944667295069605 -0.01269823502368174
410 -0.06272438568417457 -0.1632357549264106 0.12520174856398422
411 -0.13149851011635483 -0.23121976016678678 0.2607132509413202
412 -0.19964473377115388 -0.2980918020532105 0.3912511111107614
413 -0.2668376608188474 -0.36353028497496825 0.5143250505432461
414 -0.3327564473875736 -0.4272205074770598 0.6275871803698718
415 -0.3970863335816424 -0.48885617569700085 0.7288767921977279
416 -0.4595201464489288 -0.5481408763684273 0.816261578072398
417 -0.5197597667210334 -0.6047895023078204 0.8880744932319553
418 -0.5775175523222675 -0.658529623528867 0.9429455584190185
419 -0.632517711850538 -0.7091027973907161 0.979827995056668
420 -0.6844976214716149 -0.7562658114794074 0.9980181947056427
421 -0.7332090789387022 -0.7997918532453026 0.9971691418444114
422 -0.778419488749526 -0.8394716007716667 0.9772970339049497
423 -0.819912972781648 -0.8751142294286656 0.9387809722733649
424 -0.8574914011029803 -0.9065483295717447 0.8823557301501738
425 -0.8909753380352387 -0.9336227308710024 0.8090977352382354
426 -0.9202048989530355 -0.9562072293073162 0.720404534667363
427 -0.9450405137273493 -0.97419321333896 0.6179681339045653
428 -0.9653635931680102 -0.9874941862274514 0.5037427182650012
429 -0.9810770952829218 -0.9960461820106538 0.37990737280240505
430 -0.9921059886501709 -0.9998080731227076 0.24882451177382237
431 -0.9983976106904429 -0.9987617681813927 0.11299481072215344
432 -0.9999219191289876 -0.9929122989917377 -0.024990499059984975
433 -0.9966716354464314 -0.9822877963474682 -0.1624990636039342
434 -0.988662279633451 -0.9669393547466779 -0.29690762383829616
435 -0.975932096083361 -0.9469407866722931 -0.4256520596584506
436 -0.9585418709764788 -0.922388267619067 -0.5462763057983733
437 -0.9365746420282407 -0.8933998735741663 -0.6564792063339665
438 -0.910135301987021 -0.8601150131756938 -0.7541584139715838
439 -0.8793500977749399 -0.8226937572799595 -0.8374504966524862
440 -0.8443660276632249 -0.7813160691616551 -0.904766486357186
441 -0.8053501393606295 -0.7361809390490677 -0.9548221919429087
442 -0.7624887323664643 -0.6875054271563572 -0.9866626977344954
443 -0.7159864683970324 -0.6355236198151657 -0.9996805805075625
444 -0.6660653941330891 -0.5804855037255594 -0.9936274973375236
445 -0.6129638809547419 -0.522655763740248 -0.968618923252341
446 -0.5569354867264472 -0.4623125099636007 -0.9251319483085425
447 -0.4982477450671002 -0.39974594028703925 -0.8639961761158104
448 -0.4371808878863904 -0.3352569447928587 -0.7863778974395483
449 -0.37402650728723247 -0.26915565873796476 -0.6937578408024991
450 -0.30908616322371835 -0.2017599710765301 -0.5879029245386032
451 -0.2426699435628794 -0.13339399569414168 -0.47083254918672407
452 -0.17509498342601498 -0.06438651270556901 -0.34478007326640076
453 -0.10668395087957491 0.0049306126879916715 -0.21215020736437623
454 -0.037763506206478295 0.07422402617813013 -0.07547313932763798
455 0.031337257885317736 0.14316048748982035 0.06264373428080887
456 0.10028838766893697 0.21140847297354443 0.19956554964133144
457 0.16876064391609136 0.27863976994201306 0.33268024113165284
458 0.23642707400284707 0.3445310550840598 0.459448371858197
459 0.3029645730969352 0.40876544936488934 0.5774515786448555
460 0.3680554269720266 0.471034041935152 0.6844387072913027
461 0.43138882908200105 0.5310373757199317 0.7783687579756335
462 0.4926623646513423 0.5884868875435151 0.8574498215295089
