freq real imag
0.0 2.860478746963952e-14 -3.3109506952464687e-13
0.028014007003501748 5.438611226320577e-15 -3.325178533841019e-13
0.056028014007003496 -1.7796012660908893e-14 -3.321422052064516e-13
0.08404202101050524 -4.0950961098514915e-14 -3.299661737777979e-13
0.11205602801400699 -6.387829493800351e-14 -3.260004641010089e-13
0.14007003501750875 -8.643136695696481e-14 -3.2026838720356923e-13
0.1680840420210105 -1.0846592205551977e-13 -3.1280571130432694e-13
0.19609804902451222 -1.2984118078035006e-13 -3.0366041536170254e-13
0.22411205602801398 -1.5042089741240864e-13 -2.9289234683378276e-13
0.25212606303151575 -1.700743840522322e-13 -2.8057278627426e-13
0.2801400700350175 -1.886774924069015e-13 -2.6678392216061535e-13
0.30815407703851927 -2.061135453229001e-13 -2.5161824009564064e-13
0.336168084042021 -2.2227421051655847e-13 -2.351778312339941e-13
0.36418209104552274 -2.370603094250314e-13 -2.1757362545586227e-13
0.39219609804902444 -2.503825546318553e-13 -1.9892455543422708e-13
0.4202101050525262 -2.6216220990758373e-13 -1.7935665831533685e-13
0.44822411205602797 -2.7233166754282225e-13 -1.5900212224883928e-13
0.4762381190595297 -2.8083493833276883e-13 -1.3799828546021831e-13
0.5042521260630315 -2.8762805029330555e-13 -1.16486595949766e-13
0.5322661330665333 -2.9267935294263853e-13 -9.461154022596541e-14
0.560280140070035 -2.959697247630201e-13 -7.251954973407828e-14
0.5882941470735367 -2.974926822575292e-13 -5.0357893820778306e-14
0.6163081540770385 -2.972543898304325e-13 -2.827356818129767e-14
0.6443221610805402 -2.952735705393084e-13 -6.41218776589086e-15
0.672336168084042 -2.9158131858593047e-13 1.508310692278697e-14
0.7003501750875437 -2.862208152238549e-13 3.607272133011042e-14
0.7283641820910455 -2.792469505568314e-13 5.6421647530822156e-14
0.7563781890945472 -2.7072585447676476e-13 7.600046574110857e-14
0.7843921960980489 -2.6073434073639006e-13 9.468629864798357e-14
0.8124062031015508 -2.4935926886373536e-13 1.1236371094638645e-13
0.8404202101050524 -2.36696829296782e-13 1.2892554694180346e-13
0.8684342171085543 -2.228517577417945e-13 1.442736996031422e-13
0.8964482241120559 -2.0793648533228454e-13 1.5831980503244826e-13
0.9244622311155577 -1.9207023168266203e-13 1.709858569498183e-13
0.9524762381190593 -1.7537804838695925e-13 1.822047364680509e-13
0.9804902451225612 -1.5798982090476754e-13 1.9192065314635435e-13
1.008504252126063 -1.4003923710045934e-13 2.0008949405960644e-13
1.0365182591295647 -1.2166273095519573e-13 2.0667907839280114e-13
1.0645322661330665 -1.0299841015212353e-13 2.1166931586273989e-13
1.0925462731365683 -8.418497634208915e-14 2.1505226807392553e-13
1.12056028014007 -6.536064692940354e-14 2.1683211272605533e-13
1.1485742871435718 -4.666208717452236e-14 2.1702501139953958e-13
1.1765882941470733 -2.8223361293513083e-14 2.1565888244615446e-13
1.204602301150575 -1.0174911044001947e-14 2.1277308129741998e-13
1.232616308154077 7.35742997423884e-15 2.0841799126686988e-13
1.2606303151575786 2.425337840640675e-14 2.0265452865754757e-13
1.2886443221610804 4.039909211626165e-14 1.955535666865749e-13
1.3166583291645821 5.56880030037805e-14 1.8719528339856403e-13
1.344672336168084 7.002158514152056e-14 1.7766843935341807e-13
1.3726863431715857 8.331005227504266e-14 1.670695914365337e-13
1.4007003501750874 9.547297935204343e-14 1.5550224964588676e-13
1.4287143571785892 1.064398434072397e-13 1.4307598415675464e-13
1.456728364182091 1.1615047982971856e-13 1.299054903472399e-13
1.4847423711855927 1.24555450770258e-13 1.161096197832145e-13
1.5127563781890945 1.3161632320163084e-13 1.0181038540729618e-13
1.5407703851925962 1.3730585491854057e-13 8.713194935109316e-14
1.5687843921960978 1.4160808754883503e-13 7.219960189197058e-14
1.5967983991995995 1.4451834643721573e-13 5.713874010432705e-14
1.6248124062031015 1.4604314804993117e-13 4.207385471088224e-14
1.6528264132066033 1.4620001632713216e-13 2.7127533522378548e-14
1.6808404202101048 1.4501721017196618e-13 1.2419489665688034e-14
1.7088544272136066 1.4253336500554954e-13 -1.9343774574951222e-15
1.7368684342171086 1.3879705202835863e-13 -1.5822880863940185e-14
1.7648824412206103 1.338662595052655e-13 -2.914039710525843e-14
1.7928964482241119 1.278078010276709e-13 -4.178766302726068e-14
1.8209104552276136 1.2069665629660925e-13 -5.367251189700038e-14
1.8489244622311154 1.1261525051036586e-13 -6.471054317847105e-14
1.876938469234617 1.0365267892458303e-13 -7.48257208405727e-14
1.9049524762381187 9.3903883578059e-14 -8.395089572454444e-14
1.932966483241621 8.346878954002369e-14 -9.202824817679713e-14
1.9609804902451224 7.245140833171434e-14 -9.900964786090108e-14
1.9889944972486242 6.095891640429349e-14 -1.0485692839307949e-13
2.017008504252126 4.9100716714850705e-14 -1.0954207519244992e-13
2.0450225112556275 3.6987491531339906e-14 -1.1304732569384641e-13
2.0730365182591295 2.4730254615383918e-14 -1.15365181830677e-13
2.101050525262631 1.243941087910068e-14 -1.164983354512735e-13
2.129064532266133 2.2383148928828423e-16 -1.1645950807796475e-13
2.1570785392696346 -1.1810047799140848e-14 -1.1527120714716854e-13
2.1850925462731365 -2.3559097556641435e-14 -1.1296540157484394e-13
2.2131065532766385 -3.492432763765018e-14 -1.0958312016858855e-13
2.24112056028014 -4.581167536546782e-14 -1.0517397704970857e-13
2.2691345672836416 -5.6132742564615816e-14 -9.97956288502742e-14
2.2971485742871436 -6.580547555496724e-14 -9.351316900640362e-14
2.325162581290645 -7.47547827634125e-14 -8.639846497514951e-14
