freq real imag
0.0 0.5522844785676232 0.5651472451706526
0.06103051525762881 0.5994986056875331 0.5144705966924183
0.12206103051525762 0.6414713574208095 0.45937583410438154
0.18309154577288642 0.6777917880281742 0.400402691210097
0.24412206103051523 0.70810429628761 0.33812885794794134
0.3051525762881441 0.7321121035301923 0.27316432741978885
0.36618309154577283 0.749580156385677 0.2061454271342047
0.42721360680340165 0.7603374258760136 0.1377285928073421
0.48824412206103046 0.7642785803922864 0.06858394557883807
0.5492746373186593 0.7613650162072451 -0.000611264580074794
0.6103051525762881 0.7516252354518034 -0.06917928518209265
0.671335667833917 0.7351545678584102 -0.13644849249763796
0.7323661830915457 0.7121142389849309 -0.20175996297264726
0.7933966983491745 0.682729794016841 -0.2644739205600825
0.8544272136068033 0.6472888925411151 -0.3239759969459546
0.9154577288644321 0.6061384958304705 -0.37968324347714305
0.9764882441220609 0.5596814741118152 -0.4310498360222257
1.0375187593796897 0.5083726669598536 -0.4775724169944464
1.0985492746373187 0.45271443530049826 -0.5187950223084125
1.1595797898949474 0.39325174847689964 -0.5543135450947718
1.2206103051525763 0.3305668543749946 -0.5837796925202919
1.281640820410205 0.26527358468116496 -0.6069043970104037
1.342671335667834 0.19801135091205924 -0.6234606484990758
1.4037018509254626 0.1294388898810321 -0.6332857199849479
1.4647323661830913 0.060227819717446195 -0.6362827645976277
1.5257628814407203 -0.008943930589708965 -0.6324217685164171
1.586793396698349 -0.07739875391192286 -0.6217398503753346
1.6478239119559779 -0.1444659951394604 -0.6043409041719059
1.7088544272136066 -0.20948851397159118 -0.580394589110465
1.7698849424712355 -0.2718291161846119 -0.5501346761910506
1.8309154577288642 -0.33087679050211477 -0.513856767640136
1.8919459729864931 -0.38605269008456455 -0.4719154114080707
1.9529764882441218 -0.4368158001436011 -0.4247206388703484
2.0140070035017508 -0.4826682362461634 -0.3727339595080168
2.0750375187593795 -0.5231601214749777 -0.3164638516515422
2.1360680340170086 -0.557893994719856 -0.2564607933005348
2.1970985492746373 -0.5865287069487173 -0.19331188153059203
2.258129064532266 -0.6087827673036941 -0.1276350930243637
2.3191595797898947 -0.6244371062373221 -0.06007324177729767
