freq real imag
0.0 1.354472090042691e-14 -0.08930098615768103
0.056028014007003496 -0.006159411811611948 -0.03866470952505602
0.11205602801400699 -0.007205184612875559 0.012321660848444438
0.1680840420210105 -0.0031290997967963197 0.06314462196389967
0.22411205602801398 0.006025635757238135 0.11329253184445243
0.2801400700350175 0.02016484298223009 0.16226074095124815
0.336168084042021 0.039144334100294165 0.20955665180174368
0.39219609804902444 0.06277137648989195 0.2547046562502687
0.44822411205602797 0.0908066421675916 0.2972509011249704
0.5042521260630315 0.12296662326809316 0.33676783464013316
0.560280140070035 0.15892648926237019 0.3728584882010961
0.6163081540770385 0.19832335725243666 0.40516045086863256
0.672336168084042 0.24075994256610544 0.43334949682432883
0.7283641820910455 0.2858085530869988 0.45714282964756237
0.7843921960980489 0.3330153873316952 0.4763019110435857
0.8404202101050524 0.3819050932611567 0.4906348458128979
0.8964482241120559 0.4319855422174895 0.4999982992832253
0.9524762381190593 0.4827527702355345 0.5042989280929546
1.008504252126063 0.5336960373128807 0.5034943100724136
1.0645322661330665 0.5843029540482765 0.4975933639685639
1.12056028014007 0.6340646243887129 0.48665625484989194
1.1765882941470733 0.6824807530662912 0.47079378616085077
1.232616308154077 0.729064666659024 0.45016628451811525
1.2886443221610804 0.7733481980713712 0.42498198840323764
1.344672336168084 0.814886385592114 0.39549495685772573
1.4007003501750874 0.8532619395355802 0.3620025190777838
1.456728364182091 0.8880894317888892 0.32484229038943446
1.5127563781890945 0.9190191663498951 0.28438878441476007
1.5687843921960978 0.9457406921203172 0.24104965527356037
1.6248124062031015 0.9679859227847479 0.1952616073616345
1.6808404202101048 0.9855318325233079 0.1474860135703329
1.7368684342171086 0.9982027005348565 0.09820428572894
1.7928964482241119 1.0058718818468082 0.04791304353262632
1.8489244622311154 1.008463086612158 -0.0028808697604560674
1.9049524762381187 1.0059511549972109 -0.05366547503922309
1.9609804902451224 0.9983623197962145 -0.10392879758903925
2.017008504252126 0.9857739540213616 -0.15316400847512357
2.0730365182591295 0.9683138058578896 -0.20087451562923678
2.129064532266133 0.9461587284929245 -0.24657895369603347
2.1850925462731365 0.919532917372486 -0.28981602269029283
2.24112056028014 0.8887056723634363 -0.3301491270092868
2.2971485742871436 0.853988707047177 -0.3671707683209773
2.3531765882941467 0.8157330319021152 -0.4005066482890768
2.40920460230115 0.7743254423973831 -0.429819439976332
2.465232616308154 0.7301846469782566 -0.4548121900589863
2.5212606303151572 0.6837570735348484 -0.4752313176559834
2.5772886443221608 0.6355123961737531 -0.4908691795893857
2.6333166583291643 0.5859388269251092 -0.5015661762083488
2.689344672336168 0.5355382193869247 -0.5072123764846977
2.7453726863431713 0.48482103321052017 -0.5077486458784393
2.801400700350175 0.43430120974662234 -0.503167265428971
2.8574287143571784 0.38449101008633824 -0.49351203560286594
2.913456728364182 0.3358958671359453 -0.4788778635717196
2.9694847423711854 0.28900930325444474 -0.45940983775233735
3.025512756378189 0.244307964359189 -0.4353017985653539
3.0815407703851925 0.20224682027332352 -0.40679441940607164
3.1375687843921956 0.1632545794603788 -0.374172816722818
3.193596798399199 0.1277293641816979 -0.3377637128145121
3.249624812406203 0.09603468954253935 -0.29793217944337586
3.3056528264132066 0.0684957868874877 -0.25507799456606295
3.3616808404202096 0.045396308595135215 -0.209631648374749
3.417708854427213 0.026975447539335118 -0.16205003837018261
3.473736868434217 0.013425500367084564 -0.11281189632564925
3.5297648824412207 0.004889899331941505 -0.062412992713124726
3.5857928964482237 0.0014617327605505048 -0.011361166422735075
3.6418209104552273 0.0031827693644044253 0.03982877060827711
3.697848924462231 0.010042996587776853 0.09064020294925568
3.753876938469234 0.021980678055582903 0.1405599037194114
3.8099049524762374 0.038882930002666516 0.18908319715715685
3.865932966483242 0.06058681138032207 0.2357190399994353
3.921960980490245 0.08688091719816526 0.2799949707183914
3.9779889944972484 0.11750745962108478 0.3214618769349685
4.034017008504252 0.15216481645216906 0.3596985330978898
4.090045022511255 0.19051052194184448 0.39431586276497155
4.146073036518259 0.23216467041813926 0.42496088252969344
4.202101050525262 0.27671369907727417 0.4513202877733252
4.258129064532266 0.323714512449353 0.4731236439604431
4.314157078539269 0.37269890759942736 0.4901461510990818
4.370185092546273 0.42317825607407533 0.502210953217094
4.426213106553277 0.474648395988958 0.5091909692222492
4.48224112056028 0.5265946854999779 0.5110102262702252
4.538269134567283 0.578497167231627 0.5076446817150402
4.594297148574287 0.6298357920680856 0.4991225248115536
4.65032516258129 0.6800956500578064 0.48552395452887387
4.706353176588293 0.7287721560478604 0.46698043506526554
4.762381190595297 0.7753761380521518 0.44367343587757757
4.8184092046023 0.8194387772645784 0.4158326681991563
4.874437218609304 0.8605163500459323 0.38373383506822567
4.930465232616308 0.8981947241282744 0.3476959167736301
4.986493246623311 0.9320935636744597 0.3080780182974606
5.0425212606303145 0.9618702006798853 0.26527580974799425
